study_id,cycle,d_round_2,p_round_2,d_round_3,p_round_3,d_round_4,p_round_4,d_round_5,p_round_5,d_round_6,p_round_6,d_round_7,p_round_7,d_round_8,p_round_8,d_round_9,p_round_9,d_round_10,p_round_10,d_round_11,p_round_11,d_round_12,p_round_12,d_round_13,p_round_13,d_round_14,p_round_14,d_round_15,p_round_15,d_round_16,p_round_16,d_round_17,p_round_17,d_round_18,p_round_18,d_round_19,p_round_19,d_round_20,p_round_20,d_round_21,p_round_21,d_round_22,p_round_22,d_round_23,p_round_23,d_round_24,p_round_24,d_round_25,p_round_25,d_round_26,p_round_26,d_round_27,p_round_27,d_round_28,p_round_28,d_round_29,p_round_29,d_round_30,p_round_30,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30
Broman_3,5 repeated nudge,0.211643621,1.2e-05,-0.227222876,2.16e-06,-0.179916204,0.00018022,-0.07748,0.113926437,-0.108772822,0.024836452,-0.04535228,0.368838582,0.36139788,1.19e-07,0.267574812,8.73e-05,0.26224669,0.000120605,0.283675143,3.17e-05,0.289081809,2.23e-05,0.278288673,4.48e-05,0.134340047,0.052005335,0.061455991,0.394388771,0.051908065,0.478627214,0.085490544,0.225539237,0.090327045,0.199005841,0.095173818,0.174784593,-0.032559569,0.675169474,-0.0602166,0.403980247,-0.064805584,0.366286489,-0.037184337,0.625160365,-0.037184337,0.625160365,-0.0602166,0.403980247,-0.18697101,0.006246308,-0.191445376,0.005087282,-0.200386283,0.003334682,-0.18697101,0.006246308,-0.209317377,0.002151478,0.848115299,0.915742794,0.758314856,0.77827051,0.819290466,0.807095344,0.831485588,0.815964523,0.77827051,0.776053215,0.784922395,0.78713969,0.7827051,0.720620843,0.687361419,0.682926829,0.698447894,0.700665188,0.702882483,0.643015521,0.629711752,0.627494457,0.640798226,0.640798226,0.629711752,0.567627494,0.5654102,0.56097561,0.567627494,0.55654102
Camilleri_1,5 repeated nudge,0.40480202,0.001222373,0.100596478,0.481914116,0.195789645,0.133033332,0.361104667,0.004045038,0.067758044,0.669737438,0.211245541,0.102797415,0.0404098,1,0.077077835,0.747461552,0.0404098,1,0.200655099,0.17044809,0,1,0.110922833,0.538462648,0.0404098,1,0.142542853,0.376123623,0.0404098,1,0.142542853,0.376123623,0,1,0.172352952,0.256002108,-0.045699655,1,0.278551855,0.045332804,0.077077835,0.747461552,0.142542853,0.376123623,0,1,0.110922833,0.538462648,0.110922833,0.538462648,0.172352952,0.256002108,0.077077835,0.747461552,0.110922833,0.538462648,-0.099710902,0.679854333,0.212765957,0.397163121,0.255319149,0.29787234,0.375886525,0.241134752,0.304964539,0.035460993,0.042553191,0.035460993,0.070921986,0.028368794,0.04964539,0.035460993,0.056737589,0.035460993,0.056737589,0.028368794,0.063829787,0.021276596,0.092198582,0.042553191,0.056737589,0.028368794,0.04964539,0.04964539,0.063829787,0.042553191,0.04964539,0.014184397
Camilleri_2,5 repeated nudge,0.074210624,0.594458512,-0.398276102,0.000619336,-0.385713289,0.000924183,-0.219301301,0.065973674,-0.206175339,0.085167514,-0.192989031,0.108788073,0.236479066,0.04575802,-0.100644716,0.429662722,-0.125598637,0.31082336,-0.100644716,0.429662722,-0.11312896,0.367205546,-0.125598637,0.31082336,0.182155939,0.129794877,-0.212643198,0.073107007,-0.212643198,0.073107007,-0.200220758,0.092717635,-0.237492872,0.044027413,-0.237492872,0.044027413,0.115890393,0.355680769,-0.412863955,0.00036167,-0.287265318,0.014019332,-0.312219239,0.007400932,-0.299734995,0.010243642,-0.312219239,0.007400932,-0.262361754,0.025395659,-0.387544717,0.000826014,-0.374930031,0.001225941,-0.36234236,0.001797969,-0.400188611,0.000549902,0.757763975,0.788819876,0.571428571,0.577639752,0.658385093,0.664596273,0.670807453,0.714285714,0.552795031,0.540372671,0.552795031,0.546583851,0.540372671,0.689440994,0.49689441,0.49689441,0.50310559,0.48447205,0.48447205,0.658385093,0.397515528,0.459627329,0.447204969,0.453416149,0.447204969,0.472049689,0.409937888,0.416149068,0.422360248,0.403726708
Camilleri_4,5 repeated nudge,1.061009661,8.54e-16,-0.100550653,0.428671363,-0.08807855,0.49699948,0.064038431,0.644812953,0.103062866,0.417270193,0.076990928,0.563767035,0.79097307,2.21e-11,0.024760021,0.911285519,0,1,0.037159047,0.823581267,-0.024722154,0.911420609,0.04957335,0.737938103,0.527263306,5.22e-06,0.04957335,0.737938103,0.074455726,0.57664968,-0.012364855,1,-0.024722154,0.911420609,0,1,0.603518063,2.02e-07,-0.111170473,0.374053695,-0.049421671,0.738709952,-0.173108678,0.148490202,-0.098813174,0.436665079,-0.148295349,0.221588387,0.440576574,0.000139032,-0.222958609,0.058598148,-0.148295349,0.221588387,-0.185540238,0.119637486,-0.235479502,0.045167245,0.617283951,0.981481481,0.567901235,0.574074074,0.648148148,0.666666667,0.654320988,0.87654321,0.543209877,0.530864198,0.549382716,0.518518519,0.555555556,0.777777778,0.555555556,0.567901235,0.524691358,0.518518519,0.530864198,0.808641975,0.475308642,0.50617284,0.444444444,0.481481481,0.456790123,0.740740741,0.419753086,0.456790123,0.438271605,0.413580247
Demarque_1,5 repeated nudge,3.237708854,1.37e-16,0.944507214,0.000847743,1.753373445,2.33e-08,1.409904115,2.46e-06,1.924531187,1.71e-09,1.083323566,0.000157686,2.511999361,7.69e-12,2.347339826,4.33e-11,1.829333991,3.78e-08,1.917956759,1.29e-08,1.917956759,1.29e-08,2.161806363,5.57e-10,2.197696238,4.63e-10,1.520564886,1.59e-06,1.802747771,4.37e-08,1.886607046,1.8e-08,2.014290637,3.95e-09,1.92014045,1.08e-08,2.157584857,7.16e-10,2.157584857,7.16e-10,2.157584857,7.16e-10,2.161806363,5.57e-10,1.95102148,8.99e-09,1.771420626,7.04e-08,2.157584857,7.16e-10,2.157584857,7.16e-10,1.95102148,8.99e-09,2.157584857,7.16e-10,2.157584857,7.16e-10,2.517241379,5.137931034,3.448275862,3.965517241,3.724137931,4,3.482758621,4.448275862,4.310344828,4.24137931,4.275862069,4.275862069,4.310344828,4.413793103,4.137931034,4.137931034,4.24137931,4.310344828,4.206896552,4.379310345,4.379310345,4.379310345,4.310344828,4.310344828,4.172413793,4.379310345,4.379310345,4.310344828,4.379310345,4.379310345
Demarque_2,5 repeated nudge,1.415091191,1.74e-08,0.730617114,0.001423738,0.652351679,0.00423964,0.249653941,0.26175317,-0.237066957,0.286831231,0.09365744,0.672787123,1.333089896,7.51e-08,1.0709741,7.83e-06,0.939278953,6.95e-05,1.166343545,1.4e-06,1.208671646,6.55e-07,1.136883853,2.44e-06,1.278475586,1.66e-07,1.19821885,7.61e-07,1.232859027,3.88e-07,1.278475586,1.66e-07,1.188716631,8.7e-07,1.19821885,7.61e-07,1.287474035,1.47e-07,1.287474035,1.47e-07,1.166343545,1.4e-06,1.19821885,7.61e-07,1.287474035,1.47e-07,1.166343545,1.4e-06,1.287474035,1.47e-07,1.19821885,7.61e-07,1.19821885,7.61e-07,1.020576431,1.78e-05,1.24210496,3.41e-07,2.804878049,4.024390244,3.317073171,3.317073171,2.975609756,2.609756098,2.87804878,3.853658537,3.682926829,3.609756098,3.707317073,3.731707317,3.707317073,3.731707317,3.707317073,3.707317073,3.731707317,3.682926829,3.707317073,3.756097561,3.756097561,3.707317073,3.707317073,3.756097561,3.707317073,3.756097561,3.707317073,3.707317073,3.634146341,3.731707317
Demarque_6,5 repeated nudge,1.525430087,3.13e-07,0,1,-0.378205753,0.156647903,-0.509728925,0.057613431,-0.059039155,0.822969657,-1.572624771,1.61e-07,0.744912724,0.00693187,0.505547321,0.060235692,0.567308629,0.036011368,0.36417852,0.172797545,0.423282586,0.114628741,0.36417852,0.172797545,0.633293777,0.020429784,0.633293777,0.020429784,0.633293777,0.020429784,0.536106131,0.047871545,0.536106131,0.047871545,0.633293777,0.020429784,0.633293777,0.020429784,0.480397929,0.074729432,0.576386143,0.033773993,0.17906744,0.499550858,0.423282586,0.114628741,0.518467721,0.054835422,0.745869854,0.007046743,0.536106131,0.047871545,0.338227405,0.205156979,0.576386143,0.033773993,0.576386143,0.033773993,2.275862069,3.103448276,2.275862069,2,1.965517241,2.24137931,1.413793103,3.24137931,3.103448276,3.137931034,3.068965517,3.103448276,3.068965517,3.206896552,3.206896552,3.206896552,3.172413793,3.172413793,3.206896552,3.206896552,3.137931034,3.172413793,3,3.103448276,3.137931034,3.275862069,3.172413793,3.068965517,3.172413793,3.172413793
Dinner_1,5 repeated nudge,0.943075509,0.000440689,-0.184809774,0.408024308,-0.354492635,0.075926963,-0.354492635,0.075926963,-0.548272184,0.004586392,-0.113262342,0.672089098,0.690427783,0.00181955,0.26340169,0.222861621,0.26340169,0.222861621,0.26340169,0.222861621,0.26340169,0.222861621,0.26340169,0.222861621,0.943075509,0.000440689,0.167882136,0.48142686,0.214362058,0.338979844,0.26340169,0.222861621,0.214362058,0.338979844,0.26340169,0.222861621,0.943075509,0.000440689,0.26340169,0.222861621,0.26340169,0.222861621,0.315619736,0.135250044,0.214362058,0.338979844,0.214362058,0.338979844,0.690427783,0.00181955,0.315619736,0.135250044,0.315619736,0.135250044,0.26340169,0.222861621,0.315619736,0.135250044,0.793650794,1,0.714285714,0.634920635,0.634920635,0.53968254,0.746031746,0.984126984,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,1,0.857142857,0.873015873,0.888888889,0.873015873,0.888888889,1,0.888888889,0.888888889,0.904761905,0.873015873,0.873015873,0.984126984,0.904761905,0.904761905,0.888888889,0.904761905
Dinner_2,5 repeated nudge,0.924250279,2.11e-09,0.109509709,0.546229449,0.109509709,0.546229449,-0.022359927,1,-0.090627804,0.63962666,0.087868299,0.649822935,0.730531566,7.07e-06,-0.022546725,1,-0.067095267,0.757929058,-0.067095267,0.757929058,-0.022546725,1,-0.067095267,0.757929058,0.730531566,7.07e-06,-0.044906652,0.877033772,-0.111016015,0.540748727,-0.111016015,0.540748727,-0.067095267,0.757929058,-0.044906652,0.877033772,0.780159039,2.23e-06,-0.022546725,1,-0.111016015,0.540748727,-0.044906652,0.877033772,-0.044906652,0.877033772,-0.022546725,1,0.780159039,2.23e-06,-0.111016015,0.540748727,-0.044906652,0.877033772,-0.022546725,1,-0.022546725,1,0.336842105,0.778947368,0.389473684,0.389473684,0.326315789,0.294736842,0.378947368,0.947368421,0.673684211,0.652631579,0.652631579,0.673684211,0.652631579,0.947368421,0.663157895,0.631578947,0.631578947,0.652631579,0.663157895,0.957894737,0.673684211,0.631578947,0.663157895,0.663157895,0.673684211,0.957894737,0.631578947,0.663157895,0.673684211,0.673684211
Dinner_3,5 repeated nudge,1.33039211,1.81e-07,-0.097056648,0.716609303,0.065952818,0.853199084,-0.032561827,1,-0.256277899,0.209482376,-0.097056648,0.716609303,0.862167055,0.001599368,0,1,-0.080908454,0.820523817,-0.041099827,1,0.042602728,1,0.042602728,1,0.609519329,0.006306656,-0.041099827,1,-0.080908454,0.820523817,-0.041099827,1,0,1,-0.080908454,0.820523817,0.609519329,0.006306656,-0.194170796,0.385146977,-0.157312302,0.508984696,-0.080908454,0.820523817,0,1,-0.080908454,0.820523817,0.609519329,0.006306656,0.042602728,1,-0.080908454,0.820523817,-0.041099827,1,-0.041099827,1,0.619047619,1,0.571428571,0.650793651,0.603174603,0.492063492,0.571428571,1,0.825396825,0.793650794,0.80952381,0.841269841,0.841269841,0.984126984,0.80952381,0.793650794,0.80952381,0.825396825,0.793650794,0.984126984,0.746031746,0.761904762,0.793650794,0.825396825,0.793650794,0.984126984,0.841269841,0.793650794,0.80952381,0.80952381
Ebeling_1,5 repeated nudge,1.452881896,2.49e-10,0.402897422,0.092891941,0.249520588,0.355910188,0.450432272,0.056209668,0.193480903,0.522691029,0.249520588,0.355910188,0.787773309,0.000332327,0.422033147,0.064671688,0.422033147,0.064671688,0.422033147,0.064671688,0.463968525,0.04018683,0.379494741,0.101208018,0.667677055,0.002469357,0.463968525,0.04018683,0.463968525,0.04018683,0.505396784,0.024293349,0.422033147,0.064671688,0.463968525,0.04018683,0.747762635,0.000667198,0.463968525,0.04018683,0.463968525,0.04018683,0.587071982,0.008179772,0.463968525,0.04018683,0.422033147,0.064671688,0.546404714,0.014289799,0.422033147,0.064671688,0.422033147,0.064671688,0.422033147,0.064671688,0.463968525,0.04018683,0.08,0.72,0.22,0.16,0.24,0.14,0.16,0.52,0.34,0.34,0.34,0.36,0.32,0.46,0.36,0.36,0.38,0.34,0.36,0.5,0.36,0.36,0.42,0.36,0.34,0.4,0.34,0.34,0.34,0.36
Ebeling_2,5 repeated nudge,0.290851654,0.021667351,0.416467213,0.000855554,0.172223656,0.194467094,0.18981629,0.147991047,0.154377886,0.251884107,0.172223656,0.194467094,0.221048674,0.079833598,0.149279863,0.253301932,0.163755689,0.205702989,0.192516804,0.131106678,0.206809596,0.10289315,0.178166731,0.165160686,0.149279863,0.253301932,0.105423321,0.441981327,0.163755689,0.205702989,0.163755689,0.205702989,0.134735295,0.308401502,0.134735295,0.308401502,0.060831276,0.697741365,0.045781543,0.794987763,0.060831276,0.697741365,0.075784786,0.60583541,0.015371694,1,0.015371694,1,0.075784786,0.60583541,0.030630228,0.896254049,0.075784786,0.60583541,0.030630228,0.896254049,0.045781543,0.794987763,0.124137931,0.234482759,0.289655172,0.186206897,0.193103448,0.179310345,0.186206897,0.379310345,0.344827586,0.351724138,0.365517241,0.372413793,0.35862069,0.344827586,0.324137931,0.351724138,0.351724138,0.337931034,0.337931034,0.303448276,0.296551724,0.303448276,0.310344828,0.282758621,0.282758621,0.310344828,0.289655172,0.310344828,0.289655172,0.296551724
Handgraaf_1,5 repeated nudge,-0.364492433,0.311113456,-0.43875154,0.224504113,-0.513365552,0.157108262,-0.54143346,0.136558637,-0.537401988,0.139381264,-0.72337009,0.049867954,1.130908519,0.00335552,0.867271471,0.020661242,1.035122575,0.006586907,1.017801797,0.007405774,1.026007778,0.007000104,1.009163141,0.00785828,1.134665855,0.00325604,1.092796933,0.004372193,1.093165864,0.004360139,1.091944854,0.004394721,1.087649707,0.004538067,0.833305371,0.025657491,1.131254582,0.00333221,1.073189066,0.005006036,1.086082695,0.004564324,1.067485466,0.00521028,1.097740634,0.004180372,1.067485466,0.00521028,1.186831433,0.002240214,0.893041003,0.017641773,0.899588431,0.016925729,0.890525022,0.017927401,0.897069077,0.017200858,36.0625,28.0625,28.0625,26.625,26.3125,26.375,22.875,46,41.9375,44.0625,43.5625,43.75,43.375,45.9375,44.9375,44.9375,44.875,44.875,41.3125,45.8125,44.375,44.5625,44.25,44.5,44.25,47.0625,42.9375,43.125,42.875,43.0625
Hedlin_1,5 repeated nudge,-0.168546296,0.032778076,0.223036653,0.004427456,0.081396171,0.320996544,0.169468458,0.031844376,0.139969776,0.07836173,0.098918033,0.221612638,0.08670306,0.290538309,0.074137482,0.37223972,0.131235182,0.101044228,0.049196859,0.571869051,0.080412025,0.329801421,0.036816109,0.687007765,-0.066405434,0.42795612,-0.02429725,0.810848863,-0.042403966,0.633131833,-0.02429725,0.810848863,-0.066405434,0.42795612,-0.054423928,0.52524676,-0.155242068,0.050206155,-0.054423928,0.52524676,-0.048418886,0.577958081,-0.066405434,0.42795612,-0.036378902,0.690529427,-0.054423928,0.52524676,-0.11990066,0.134927714,-0.078350554,0.342320024,-0.096204414,0.236408747,-0.102139665,0.206979681,-0.078350554,0.342320024,0.515942029,0.431884058,0.626086957,0.556521739,0.6,0.585507246,0.565217391,0.695652174,0.689855072,0.715942029,0.67826087,0.692753623,0.672463768,0.623188406,0.643478261,0.634782609,0.643478261,0.623188406,0.628985507,0.579710145,0.628985507,0.631884058,0.623188406,0.637681159,0.628985507,0.597101449,0.617391304,0.608695652,0.605797101,0.617391304
Hedlin_2,5 repeated nudge,0.259958376,0.000879844,0.058157711,0.491858122,0.152062596,0.055056923,0.175788841,0.02582712,0.122563914,0.125498757,0.21162622,0.006999509,0.279532288,0.000352621,0.071907165,0.38676613,0.102308317,0.206233709,0.096204414,0.236408747,0.108424652,0.178911489,0.077964307,0.344699453,0.306132006,8.99e-05,0.164083472,0.038242646,0.145401274,0.067538717,0.145401274,0.067538717,0.157840798,0.046515696,0.170341896,0.031241759,0.346825469,9.05e-06,0.189215383,0.016383358,0.170341896,0.031241759,0.189215383,0.016383358,0.157840798,0.046515696,0.195540556,0.013038185,0.3537086,5.99e-06,0.221021966,0.004885221,0.233877009,0.002867454,0.20188339,0.010306366,0.195540556,0.013038185,0.524637681,0.652173913,0.553623188,0.6,0.611594203,0.585507246,0.628985507,0.739130435,0.643478261,0.657971014,0.655072464,0.660869565,0.646376812,0.750724638,0.686956522,0.67826087,0.67826087,0.684057971,0.689855072,0.768115942,0.698550725,0.689855072,0.698550725,0.684057971,0.701449275,0.771014493,0.713043478,0.71884058,0.704347826,0.701449275
Hilton_1,5 repeated nudge,0.172025484,0.013993306,-0.052189082,0.484671169,0.082203912,0.254582194,0.004779132,1,-0.023805139,0.779071434,-0.028548972,0.726003818,-0.02416953,0.775780122,-0.153453779,0.02892721,-0.200007394,0.004165159,-0.189565257,0.006670311,-0.189565257,0.006670311,-0.17918015,0.010435232,-0.274887962,7.69e-05,-0.302494183,1.35e-05,-0.324956975,2.93e-06,-0.330628683,1.97e-06,-0.324956975,2.93e-06,-0.330628683,1.97e-06,-0.41879568,1.89e-09,-0.42490615,1.11e-09,-0.382783333,3.8e-08,-0.394668109,1.45e-08,-0.42490615,1.11e-09,-0.412717352,3.18e-09,-0.437226532,3.73e-10,-0.475042367,1.13e-11,-0.462287657,3.77e-11,-0.443438017,2.13e-10,-0.449684789,1.21e-10,0.631336406,0.711981567,0.605990783,0.670506912,0.633640553,0.619815668,0.617511521,0.343317972,0.283410138,0.262672811,0.267281106,0.267281106,0.271889401,0.230414747,0.218894009,0.209677419,0.207373272,0.209677419,0.207373272,0.17281106,0.170506912,0.186635945,0.18202765,0.170506912,0.175115207,0.165898618,0.152073733,0.156682028,0.16359447,0.161290323
Kesternich_1,5 repeated nudge,0.091252277,0.819661496,-0.047534849,1,-0.200911684,0.453254705,0.046196238,1,-0.047534849,1,0,1,0.120679979,0.687672894,0,1,0.080605073,0.840342233,0.120679979,0.687672894,0.120679979,0.687672894,0.120679979,0.687672894,-0.040667268,1,0,1,-0.123103456,0.681772069,0.120679979,0.687672894,0.080605073,0.840342233,0.040400771,1,0,1,-0.040667268,1,-0.040667268,1,0.040400771,1,0,1,0,1,-0.20757724,0.407391346,-0.165038834,0.536532998,-0.20757724,0.407391346,-0.165038834,0.536532998,-0.123103456,0.681772069,0.24,0.28,0.22,0.16,0.26,0.22,0.24,0.48,0.42,0.46,0.48,0.48,0.48,0.4,0.42,0.36,0.48,0.46,0.44,0.42,0.4,0.4,0.44,0.42,0.42,0.32,0.34,0.32,0.34,0.36
Kuester_2,5 repeated nudge,2.060753653,1.58e-09,0.489957326,0.080673437,0.372037174,0.204513102,0.372037174,0.204513102,0.548814832,0.047393997,0.372037174,0.204513102,0,1,-0.062180519,1,-0.062180519,1,-0.062180519,1,0,1,-0.125857507,0.795467484,0.06101103,1,-0.062180519,1,0,1,-0.125857507,0.795467484,-0.062180519,1,-0.062180519,1,-0.062180519,1,-0.125857507,0.795467484,-0.191425125,0.599611281,-0.125857507,0.795467484,-0.259374839,0.424617536,-0.125857507,0.795467484,0,1,-0.062180519,1,-0.125857507,0.795467484,-0.125857507,0.795467484,-0.125857507,0.795467484,0.264705882,1,0.5,0.441176471,0.441176471,0.529411765,0.441176471,0.352941176,0.323529412,0.323529412,0.323529412,0.352941176,0.294117647,0.382352941,0.323529412,0.352941176,0.294117647,0.323529412,0.323529412,0.323529412,0.294117647,0.264705882,0.294117647,0.235294118,0.294117647,0.352941176,0.323529412,0.294117647,0.294117647,0.294117647
Larrick_1,5 repeated nudge,0.41683605,0.015439229,0.339836909,0.051319904,0,1,0.314193073,0.073375714,0.080530453,0.737505511,-0.082898296,0.730104361,-0.558087482,0.001258693,-0.687683037,6.61e-05,-0.739038342,1.79e-05,-0.764682178,9.09e-06,-0.790326014,4.52e-06,-0.841681319,1.06e-06,-0.919141776,1.03e-07,-0.893241138,2.29e-07,-0.971276874,1.98e-08,-1.023988634,3.49e-09,-1.050613707,1.42e-09,-0.997550356,8.41e-09,-1.0774489,5.62e-10,-1.131850954,8.25e-11,-1.104519087,2.18e-10,-1.131850954,8.25e-11,-1.159473298,3.05e-11,-1.187417383,1.1e-11,-1.244410816,1.31e-12,-1.273539299,4.36e-13,-1.273539299,4.36e-13,-1.215717369,3.84e-12,-1.303149169,1.41e-13,0.333333333,0.538461538,0.5,0.333333333,0.487179487,0.371794872,0.294871795,0.602564103,0.538461538,0.512820513,0.5,0.487179487,0.461538462,0.423076923,0.435897436,0.397435897,0.371794872,0.358974359,0.384615385,0.346153846,0.320512821,0.333333333,0.320512821,0.307692308,0.294871795,0.269230769,0.256410256,0.256410256,0.282051282,0.243589744
Lofgren_2,5 repeated nudge,0.531678669,0.001782652,0.032452904,1,-0.140477642,0.506555169,0.064083328,0.839488436,0,1,-0.219710781,0.251037069,0.71129264,4.94e-05,0.577023408,0.001025038,0.604468448,0.000574632,0.631588519,0.000317667,0.604468448,0.000574632,0.631588519,0.000317667,0.631588519,0.000317667,0.577023408,0.001025038,0.604468448,0.000574632,0.549219955,0.001802754,0.631588519,0.000317667,0.604468448,0.000574632,0.631588519,0.000317667,0.521021262,0.003125116,0.549219955,0.001802754,0.577023408,0.001025038,0.577023408,0.001025038,0.577023408,0.001025038,0.604468448,0.000574632,0.521021262,0.003125116,0.521021262,0.003125116,0.604468448,0.000574632,0.577023408,0.001025038,0.175,0.4125,0.1875,0.125,0.2,0.175,0.1,0.35,0.2875,0.3,0.3125,0.3,0.3125,0.3125,0.2875,0.3,0.275,0.3125,0.3,0.3125,0.2625,0.275,0.2875,0.2875,0.2875,0.3,0.2625,0.2625,0.3,0.2875
Mertens_1,5 repeated nudge,0.082024398,0.657447817,-0.814298493,2.58e-08,-0.686812676,2.39e-06,-0.605386407,3.18e-05,-0.707557842,1.19e-06,-0.836365498,1.12e-08,-0.180531919,0.256024624,-0.254486512,0.097328814,-0.361278029,0.016526072,-0.306512062,0.043305522,-0.306512062,0.043305522,-0.333515196,0.027305389,-0.280191245,0.066098318,-0.419466303,0.005292039,-0.389891963,0.009573595,-0.389891963,0.009573595,-0.450133635,0.002781938,-0.450133635,0.002781938,-0.306512062,0.043305522,-0.361278029,0.016526072,-0.450133635,0.002781938,-0.450133635,0.002781938,-0.482057471,0.001385609,-0.450133635,0.002781938,-0.550556408,0.00028752,-0.587747277,0.000118654,-0.587747277,0.000118654,-0.515443462,0.000651227,-0.515443462,0.000651227,0.653846154,0.692307692,0.259615385,0.317307692,0.355769231,0.307692308,0.25,0.201923077,0.173076923,0.134615385,0.153846154,0.153846154,0.144230769,0.163461538,0.115384615,0.125,0.125,0.105769231,0.105769231,0.153846154,0.134615385,0.105769231,0.105769231,0.096153846,0.105769231,0.076923077,0.067307692,0.067307692,0.086538462,0.086538462
Mertens_2,5 repeated nudge,0.728041856,1.61e-05,-0.336986437,0.054061735,-0.654030285,0.000171821,-0.501036425,0.003686875,-0.336986437,0.054061735,-0.079744642,0.738372528,-0.230434656,0.217551547,-0.30666172,0.09086849,-0.43683233,0.014762008,-0.230434656,0.217551547,-0.267731628,0.144731027,-0.267731628,0.144731027,-0.347528619,0.053474728,-0.347528619,0.053474728,-0.43683233,0.014762008,-0.30666172,0.09086849,-0.347528619,0.053474728,-0.30666172,0.09086849,-0.541315189,0.002813757,-0.602985614,0.00103494,-0.675656189,0.000332035,-0.602985614,0.00103494,-0.602985614,0.00103494,-0.541315189,0.002813757,-0.541315189,0.002813757,-0.602985614,0.00103494,-0.602985614,0.00103494,-0.602985614,0.00103494,-0.602985614,0.00103494,0.367088608,0.721518987,0.215189873,0.101265823,0.151898734,0.215189873,0.329113924,0.139240506,0.113924051,0.075949367,0.139240506,0.126582278,0.126582278,0.101265823,0.101265823,0.075949367,0.113924051,0.101265823,0.113924051,0.050632911,0.037974684,0.025316456,0.037974684,0.037974684,0.050632911,0.050632911,0.037974684,0.037974684,0.037974684,0.037974684
Mertens_3,5 repeated nudge,0.025853037,1,-0.650017759,0.000118291,-0.539835173,0.00141562,-0.305205149,0.07986165,-0.997026853,7.62e-09,-0.707339051,2.85e-05,-0.212251022,0.326982679,-0.150580597,0.531854388,-0.046097738,1,-0.095883495,0.763945084,-0.095883495,0.763945084,-0.095883495,0.763945084,-0.150580597,0.531854388,-0.150580597,0.531854388,-0.150580597,0.531854388,0,1,-0.150580597,0.531854388,-0.212251022,0.326982679,-0.046097738,1,-0.095883495,0.763945084,-0.095883495,0.763945084,-0.095883495,0.763945084,-0.095883495,0.763945084,-0.095883495,0.763945084,-0.046097738,1,0.043205973,1,-0.212251022,0.326982679,-0.095883495,0.763945084,-0.150580597,0.531854388,0.594936709,0.607594937,0.278481013,0.329113924,0.443037975,0.139240506,0.253164557,0.037974684,0.050632911,0.075949367,0.063291139,0.063291139,0.063291139,0.050632911,0.050632911,0.050632911,0.088607595,0.050632911,0.037974684,0.075949367,0.063291139,0.063291139,0.063291139,0.063291139,0.063291139,0.075949367,0.101265823,0.037974684,0.063291139,0.050632911
Mertens_4,5 repeated nudge,0.355461524,0.016690106,-0.628865982,1.57e-05,-0.607939896,2.97e-05,-0.607939896,2.97e-05,-0.649987225,8.1e-06,-0.566617163,9.95e-05,-0.354037644,0.019663932,-0.416628812,0.005973963,-0.416628812,0.005973963,-0.295849369,0.052958182,-0.416628812,0.005973963,-0.416628812,0.005973963,-0.485127748,0.001434491,-0.485127748,0.001434491,-0.522318618,0.000635293,-0.450014802,0.003022138,-0.485127748,0.001434491,-0.450014802,0.003022138,-0.485127748,0.001434491,-0.485127748,0.001434491,-0.562069803,0.000260861,-0.562069803,0.000260861,-0.522318618,0.000635293,-0.522318618,0.000635293,-0.605076417,9.86e-05,-0.605076417,9.86e-05,-0.605076417,9.86e-05,-0.522318618,0.000635293,-0.652406431,3.4e-05,0.605769231,0.769230769,0.298076923,0.307692308,0.307692308,0.288461538,0.326923077,0.115384615,0.096153846,0.096153846,0.134615385,0.096153846,0.096153846,0.076923077,0.076923077,0.067307692,0.086538462,0.076923077,0.086538462,0.076923077,0.076923077,0.057692308,0.057692308,0.067307692,0.067307692,0.048076923,0.048076923,0.048076923,0.067307692,0.038461538
Mertens_5,5 repeated nudge,0.564878281,0.000826535,-0.302778368,0.085440499,-0.244539927,0.173431073,-0.60040315,0.000508476,-0.18804866,0.312020826,-0.244539927,0.173431073,-0.347528619,0.053474728,-0.390734592,0.029266309,-0.486618087,0.006790607,-0.486618087,0.006790607,-0.347528619,0.053474728,-0.347528619,0.053474728,-0.602985614,0.00103494,-0.602985614,0.00103494,-0.541315189,0.002813757,-0.602985614,0.00103494,-0.541315189,0.002813757,-0.602985614,0.00103494,-0.675656189,0.000332035,-0.675656189,0.000332035,-0.675656189,0.000332035,-0.602985614,0.00103494,-0.675656189,0.000332035,-0.43683233,0.014762008,-0.541315189,0.002813757,-0.602985614,0.00103494,-0.675656189,0.000332035,-0.541315189,0.002813757,-0.486618087,0.006790607,0.379746835,0.658227848,0.240506329,0.265822785,0.126582278,0.291139241,0.265822785,0.101265823,0.088607595,0.063291139,0.063291139,0.101265823,0.101265823,0.037974684,0.037974684,0.050632911,0.037974684,0.050632911,0.037974684,0.025316456,0.025316456,0.025316456,0.037974684,0.025316456,0.075949367,0.050632911,0.037974684,0.025316456,0.050632911,0.063291139
